"age","workclass","fnlwgt","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
29,"Private",340534,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,44,"North America","<=50K"
28,"Private",120135,"Assoc-voc",11,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"North America","<=50K"
31,"Private",181091,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"North America",">50K"
28,"Private",200515,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,35,"North America",">50K"
36,"Private",193855,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America","<=50K"
28,"Private",108569,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,43,"North America","<=50K"
43,"Private",238530,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America","<=50K"
22,"Private",243923,"HS-grad",9,"Married-civ-spouse","Transport-moving","Other-relative","White","Male",0,0,80,"North America","<=50K"
48,"Private",143542,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"North America","<=50K"
40,"Private",205987,"Prof-school",15,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"North America","<=50K"
39,"Government",143385,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America","<=50K"
35,"Private",54159,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,38,"North America","<=50K"
32,"Private",349365,"Some-college",10,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,65,"North America","<=50K"
26,"Private",166051,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"North America","<=50K"
51,"Private",193720,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,42,"North America","<=50K"
46,"Private",122026,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,44,"North America",">50K"
40,"Private",114537,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"North America",">50K"
47,"Self-Employed",160045,"Some-college",10,"Widowed","Other-service","Unmarried","White","Female",0,0,35,"North America","<=50K"
64,"Private",391121,"7th-8th",4,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"North America",">50K"
44,"Private",156413,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,44,"North America",">50K"
25,"Private",66935,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,35,"North America","<=50K"
56,"Private",244605,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America","<=50K"
65,"Private",170012,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,34,"North America","<=50K"
30,"Government",257796,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"North America","<=50K"
33,"Self-Employed",343021,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,65,"North America","<=50K"
27,"Private",66473,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"North America",">50K"
17,"Private",285169,"11th",7,"Never-married","Priv-house-serv","Own-child","White","Female",0,0,40,"North America","<=50K"
39,"Private",287306,"Some-college",10,"Separated","Adm-clerical","Unmarried","Black","Female",0,0,40,"North America","<=50K"
21,"Private",88926,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,10,"North America","<=50K"
49,"Private",232586,"5th-6th",3,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America","<=50K"
25,"Private",252803,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"North America","<=50K"
36,"Private",180859,"Assoc-voc",11,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,38,"North America","<=50K"
28,"Private",216814,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,"North America","<=50K"
23,"Private",181820,"Some-college",10,"Never-married","Farming-fishing","Unmarried","White","Male",0,0,45,"North America","<=50K"
41,"Private",202508,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"North America","<=50K"
49,"Self-Employed",246891,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"North America",">50K"
21,"Private",219086,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,35,"North America","<=50K"
24,"Private",162593,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"North America","<=50K"
51,"Government",142411,"Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,50,"North America","<=50K"
23,"Private",169104,"Some-college",10,"Never-married","Sales","Own-child","Asian-Pac-Islander","Male",0,0,25,"North America","<=50K"
17,"Private",151141,"12th",8,"Never-married","Sales","Own-child","White","Male",0,0,20,"North America","<=50K"
43,"Private",137126,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"North America",">50K"
19,"Private",357059,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,35,"North America","<=50K"
42,"Government",202011,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"North America","<=50K"
43,"Private",33331,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"North America","<=50K"
47,"Private",181652,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"North America","<=50K"
23,"Private",695136,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,30,"North America","<=50K"
40,"Self-Employed",188436,"HS-grad",9,"Separated","Exec-managerial","Other-relative","White","Male",0,0,40,"North America","<=50K"
41,"Private",208330,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,51,"North America","<=50K"
29,"Private",58522,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America","<=50K"
39,"Private",191342,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,40,"Asia",">50K"
37,"Private",166497,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,38,"North America","<=50K"
50,"Private",196975,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America",">50K"
29,"Government",133846,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"North America","<=50K"
36,"Private",361888,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"North America",">50K"
30,"Private",280069,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,48,"North America","<=50K"
42,"Private",144778,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"North America","<=50K"
28,"Private",408473,"12th",8,"Never-married","Sales","Not-in-family","Black","Male",0,0,40,"North America","<=50K"
46,"Government",27802,"Assoc-acdm",12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,38,"North America",">50K"
43,"Self-Employed",315971,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"North America","<=50K"
44,"Private",174189,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"North America","<=50K"
50,"Private",152810,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"North America",">50K"
64,"Private",254797,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"North America","<=50K"
51,"Private",133336,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"North America",">50K"
52,"Private",202071,"HS-grad",9,"Widowed","Craft-repair","Own-child","White","Female",0,0,40,"North America","<=50K"
48,"Self-Employed",125892,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,38,"North America",">50K"
26,"Private",158734,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,30,"North America","<=50K"
40,"Private",79036,"Assoc-voc",11,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,50,"North America",">50K"
18,"Private",270544,"12th",8,"Never-married","Adm-clerical","Own-child","White","Female",0,0,30,"North America","<=50K"
36,"Private",231052,"HS-grad",9,"Separated","Other-service","Unmarried","Black","Female",0,0,35,"North America","<=50K"
69,"Government",203072,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"North America",">50K"
27,"Private",328981,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Male",0,0,40,"North America","<=50K"
52,"Private",159670,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"North America","<=50K"
24,"Private",450695,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","White","Male",0,0,35,"North America","<=50K"
57,"Private",182028,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"North America","<=50K"
28,"Private",200511,"HS-grad",9,"Separated","Farming-fishing","Not-in-family","White","Male",0,0,55,"North America","<=50K"
26,"Private",50103,"Some-college",10,"Married-civ-spouse","Sales","Wife","White","Female",0,0,40,"North America","<=50K"
49,"Private",177211,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"North America","<=50K"
28,"Private",132686,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"North America","<=50K"
60,"Private",145493,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"North America","<=50K"
19,"Self-Employed",227310,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,25,"North America","<=50K"
59,"Private",333270,"Masters",14,"Married-civ-spouse","Craft-repair","Wife","Asian-Pac-Islander","Female",0,0,35,"Asia","<=50K"
46,"Other",55237,"Some-college",10,"Divorced","Machine-op-inspct","Unmarried","White","Male",0,0,40,"North America","<=50K"
32,"Private",245487,"5th-6th",3,"Married-civ-spouse","Machine-op-inspct","Husband","Amer-Indian-Eskimo","Male",0,0,40,"North America","<=50K"
39,"Private",114251,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America",">50K"
25,"Private",181814,"HS-grad",9,"Never-married","Craft-repair","Other-relative","White","Female",0,0,40,"North America","<=50K"
36,"Private",34744,"Assoc-acdm",12,"Divorced","Other-service","Unmarried","White","Female",0,0,37,"North America","<=50K"
56,"Private",131608,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"North America",">50K"
56,"Private",124137,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,41,"North America","<=50K"
56,"Private",229335,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"North America","<=50K"
27,"Private",139209,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"North America","<=50K"
26,"Private",136951,"HS-grad",9,"Separated","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"North America","<=50K"
48,"Private",199590,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"North America",">50K"
30,"Private",182177,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"Europe","<=50K"
37,"Private",168941,"11th",7,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"North America","<=50K"
19,"Private",279968,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,"North America","<=50K"
37,"Private",48093,"Bachelors",13,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,90,"North America",">50K"
25,"Private",143280,"10th",6,"Never-married","Priv-house-serv","Own-child","White","Female",0,0,24,"North America","<=50K"
27,"Government",298510,"HS-grad",9,"Divorced","Protective-serv","Own-child","White","Male",0,0,40,"North America","<=50K"
51,"Private",115025,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America","<=50K"
60,"Private",83850,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"North America","<=50K"
24,"Private",229773,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"North America","<=50K"
64,"Self-Employed",170421,"Some-college",10,"Widowed","Craft-repair","Not-in-family","White","Female",0,0,8,"North America","<=50K"
25,"Private",283087,"Some-college",10,"Never-married","Exec-managerial","Own-child","Black","Male",0,0,40,"North America","<=50K"
21,"Private",170108,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,40,"North America","<=50K"
52,"Self-Employed",146579,"HS-grad",9,"Divorced","Sales","Unmarried","Black","Male",0,0,40,"North America","<=50K"
23,"Government",241951,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"North America","<=50K"
49,"Other",125892,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"North America",">50K"
19,"Private",184207,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"North America","<=50K"
19,"Private",187724,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,25,"North America","<=50K"
19,"Self-Employed",305834,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Female",0,0,25,"North America","<=50K"
26,"Private",38232,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"North America","<=50K"
64,"Government",277657,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,24,"North America","<=50K"
28,"Self-Employed",226198,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"North America","<=50K"
39,"Self-Employed",202937,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"North America",">50K"
36,"Private",316298,"Bachelors",13,"Never-married","Tech-support","Own-child","White","Male",0,0,40,"North America","<=50K"
57,"Self-Employed",103948,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,30,"North America",">50K"
27,"Private",506436,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,40,"South America","<=50K"
24,"Private",102323,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"North America","<=50K"
43,"Private",167599,"11th",7,"Married-civ-spouse","Handlers-cleaners","Wife","White","Female",0,0,25,"North America","<=50K"
54,"Private",103700,"HS-grad",9,"Widowed","Other-service","Unmarried","White","Female",0,0,40,"North America","<=50K"
28,"Private",190060,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"North America",">50K"
53,"Private",95864,"HS-grad",9,"Never-married","Adm-clerical","Other-relative","White","Male",0,0,35,"North America","<=50K"
28,"Private",116372,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,60,"North America","<=50K"
